3.45161 -5.27577 1 2 -8.88178e-15 0
0.500489 82.3307 2 3 0 1.42109e-14
0.312406 -131.513 2 1 0 0
3.25149 66.2028 0 3 1.59872e-14 2.13163e-14
3.49022 123.119 0 3 2.30926e-14 0
3.20598 47.5693 0 3 5.32907e-15 1.42109e-14
3.90138 164.917 0 3 -2.4869e-14 -7.10543e-15
3.37525 -19.2542 0 1 1.95399e-14 2.84217e-14
3.42524 105.375 0 3 -1.24345e-14 2.13163e-14
3.18289 114.817 0 3 -3.90799e-14 -3.55271e-14
3.28282 48.2773 0 3 0 0
3.63634 136.605 0 3 1.06581e-14 1.42109e-14
3.36823 96.8644 0 3 -1.06581e-14 -1.42109e-14
3.10907 103.633 0 3 4.08562e-14 1.42109e-14
0.796942 -4.21697 5 0 -1.42109e-14 -2.84217e-14
3.65929 148.757 0 3 -2.4869e-14 -2.13163e-14
0.812123 41.7627 2 3 7.10543e-15 2.84217e-14
0.659221 -137.661 1 0 0 1.42109e-14
3.64275 147.065 0 3 8.88178e-15 0
4.00093 165.567 0 3 2.13163e-14 4.26326e-14
3.21359 65.0566 0 3 8.88178e-15 -7.10543e-15
3.33046 97.8149 0 3 3.19744e-14 4.26326e-14
3.44975 120.462 0 3 -1.77636e-14 -1.42109e-14
0.607146 -54.1138 3 1 0 0
3.25662 21.0244 0 3 -1.06581e-14 -1.42109e-14
3.36884 -20.8154 0 1 4.9738e-14 5.68434e-14
0.317287 62.9187 4 0 -7.10543e-15 -2.84217e-14
0.35863 -128.188 3 1 7.10543e-15 -4.26326e-14
0.31227 3.83393 3 3 0 0
3.125 88.1903 0 3 -7.10543e-15 0
0.583434 17.717 5 0 -7.10543e-15 1.42109e-14
3.34639 89.526 0 3 7.10543e-15 3.55271e-14
0.624082 48.4752 5 0 -1.42109e-14 -1.42109e-14
0.597379 51.3647 3 4 0 -2.84217e-14
3.24969 50.0098 0 3 -5.32907e-15 -7.10543e-15
0.537992 31.7152 5 0 0 -4.26326e-14
0.751412 155.001 3 0 1.42109e-14 -4.26326e-14
0.570891 -160.426 4 3 2.84217e-14 1.42109e-14
0.216811 -15.4851 3 3 7.10543e-15 -1.42109e-14
0.386326 14.2645 0 0 7.10543e-15 -2.84217e-14
3.60208 13.8219 0 1 3.55271e-15 3.55271e-14
3.4718 119.851 0 3 -2.13163e-14 -7.10543e-15
0.671316 57.5355 2 3 -7.10543e-15 0
0.5863 56.3455 3 4 0 -1.42109e-14
0.808806 20.7496 5 0 7.10543e-15 1.42109e-14
3.85048 160.825 0 3 2.13163e-14 3.55271e-14
3.29448 109.145 0 3 -3.55271e-15 0
0.562257 -116.528 1 0 -7.10543e-15 -1.42109e-14
0.746971 83.2157 2 4 -7.10543e-15 0
3.19809 59.0394 0 3 1.06581e-14 1.42109e-14
3.62886 126.848 0 3 1.77636e-15 2.13163e-14
3.21949 37.1099 0 3 -3.55271e-15 0
3.35328 119.859 0 3 3.73035e-14 4.26326e-14
3.32076 79.2587 0 3 3.55271e-14 5.68434e-14
3.50044 121.032 0 3 -7.10543e-15 -1.42109e-14
3.22567 55.7569 0 3 5.32907e-15 0
0.500607 -114.331 2 0 0 0
3.47918 117.071 0 3 -1.59872e-14 -7.10543e-15
0.371927 63.9136 3 4 7.10543e-15 0
3.30156 40.1454 0 3 7.10543e-15 1.42109e-14
